"","letter","synapses","sex","treatment","time","ID","P1","P2","X","Y","age","animal","category","cell","notes","days_alone","animal_or_slicing_problems","R_a"
"675","AZ","Glutamate","Female","Control",25.08,"23630008",-12.05,-21.82,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"676","AZ","Glutamate","Female","Control",25.17,"23630008",-19.26,-19.87,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"677","AZ","Glutamate","Female","Control",25.25,"23630008",-24.77,-17.44,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"678","AZ","Glutamate","Female","Control",25.33,"23630008",-15.84,-21.94,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"679","AZ","Glutamate","Female","Control",25.42,"23630008",-18.64,-17.42,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"680","AZ","Glutamate","Female","Control",25.5,"23630008",-21.13,-22.35,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"681","AZ","Glutamate","Female","Control",25.58,"23630008",-13.19,-19.91,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"682","AZ","Glutamate","Female","Control",25.67,"23630008",-16.07,-19.73,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"683","AZ","Glutamate","Female","Control",25.75,"23630008",-32.61,-12.46,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"684","AZ","Glutamate","Female","Control",25.83,"23630008",-16.52,-14.69,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"685","AZ","Glutamate","Female","Control",25.92,"23630008",-18.64,-18.64,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"686","AZ","Glutamate","Female","Control",26,"23630008",-23.75,-21.92,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"687","AZ","Glutamate","Female","Control",26.08,"23630008",-25.26,-12.44,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"688","AZ","Glutamate","Female","Control",26.17,"23630008",-21.78,-17.51,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"689","AZ","Glutamate","Female","Control",26.25,"23630008",-15.13,-18.18,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"690","AZ","Glutamate","Female","Control",26.33,"23630008",-26.04,-16.89,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"691","AZ","Glutamate","Female","Control",26.42,"23630008",-33.97,-16.27,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"692","AZ","Glutamate","Female","Control",26.5,"23630008",-15.94,-25.1,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"693","AZ","Glutamate","Female","Control",26.58,"23630008",-25.42,-11.99,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"694","AZ","Glutamate","Female","Control",26.67,"23630008",-39.28,-12.42,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"695","AZ","Glutamate","Female","Control",26.75,"23630008",-23.68,-15.14,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"696","AZ","Glutamate","Female","Control",26.83,"23630008",-30.61,-14.74,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"697","AZ","Glutamate","Female","Control",26.92,"23630009",-32.03,-12.5,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"698","AZ","Glutamate","Female","Control",27,"23630009",-21.91,-10.92,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"699","AZ","Glutamate","Female","Control",27.08,"23630009",-15.88,-12.83,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"700","AZ","Glutamate","Female","Control",27.17,"23630009",-23.63,-8.98,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"701","AZ","Glutamate","Female","Control",27.25,"23630009",-18,-27.76,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"702","AZ","Glutamate","Female","Control",27.33,"23630009",-22.34,-27.84,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"703","AZ","Glutamate","Female","Control",27.42,"23630009",-24.03,-17.31,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"704","AZ","Glutamate","Female","Control",27.5,"23630009",-32.5,-11.14,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"705","AZ","Glutamate","Female","Control",27.58,"23630009",-19.96,-13.25,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"706","AZ","Glutamate","Female","Control",27.67,"23630009",-12.15,-10.93,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"707","AZ","Glutamate","Female","Control",27.75,"23630009",-16.61,-21.49,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"708","AZ","Glutamate","Female","Control",27.83,"23630009",-20.86,-12.32,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"709","AZ","Glutamate","Female","Control",27.92,"23630009",-29,-6.42,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"710","AZ","Glutamate","Female","Control",28,"23630009",-12.98,-17.86,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"711","AZ","Glutamate","Female","Control",28.08,"23630009",-20.97,-19.14,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"712","AZ","Glutamate","Female","Control",28.17,"23630009",-34.33,-20.9,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"713","AZ","Glutamate","Female","Control",28.25,"23630009",-15.25,-9.15,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"714","AZ","Glutamate","Female","Control",28.33,"23630009",-30.25,-18.66,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"715","AZ","Glutamate","Female","Control",28.42,"23630009",-19.12,-33.16,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"716","AZ","Glutamate","Female","Control",28.5,"23630009",-17.03,-21.31,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"717","AZ","Glutamate","Female","Control",28.58,"23630009",-35.66,-27.11,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"718","AZ","Glutamate","Female","Control",28.67,"23630009",-16.75,-13.7,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"719","AZ","Glutamate","Female","Control",28.75,"23630009",-16.29,-17.51,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"720","AZ","Glutamate","Female","Control",28.83,"23630009",-20.33,-11.18,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"721","AZ","Glutamate","Female","Control",28.92,"23630009",-27.84,-15.02,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"722","AZ","Glutamate","Female","Control",29,"23630009",-24.76,-13.16,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"723","AZ","Glutamate","Female","Control",29.08,"23630009",-23.34,-27,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"724","AZ","Glutamate","Female","Control",29.17,"23630009",-21.82,-15.11,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"725","AZ","Glutamate","Female","Control",29.25,"23630009",-15.5,-20.38,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"726","AZ","Glutamate","Female","Control",29.33,"23630009",-25.8,-19.7,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"727","AZ","Glutamate","Female","Control",29.42,"23630009",-14.32,-28.36,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"728","AZ","Glutamate","Female","Control",29.5,"23630009",-36.11,-20.24,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"729","AZ","Glutamate","Female","Control",29.58,"23630009",-24.42,-18.32,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"730","AZ","Glutamate","Female","Control",29.67,"23630009",-25.39,-19.9,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"731","AZ","Glutamate","Female","Control",29.75,"23630009",-25.54,-18.82,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"732","AZ","Glutamate","Female","Control",29.83,"23630009",-23.06,-10.24,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"733","AZ","Glutamate","Female","Control",29.92,"23630009",-30.15,-11.23,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"734","AZ","Glutamate","Female","Control",30,"23630009",-18.62,-23.5,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"735","AZ","Glutamate","Female","Control",30.08,"23630009",-24.89,-21.84,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"736","AZ","Glutamate","Female","Control",30.17,"23630009",-20.28,-20.89,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"737","AZ","Glutamate","Female","Control",30.25,"23630009",-15.94,-8.62,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"738","AZ","Glutamate","Female","Control",30.33,"23630009",-35.4,-16.48,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"739","AZ","Glutamate","Female","Control",30.42,"23630009",-23.8,-17.09,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"740","AZ","Glutamate","Female","Control",30.5,"23630009",-17.76,-22.64,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"741","AZ","Glutamate","Female","Control",30.58,"23630009",-31.29,-11.15,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"742","AZ","Glutamate","Female","Control",30.67,"23630009",-30.73,-16.69,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"743","AZ","Glutamate","Female","Control",30.75,"23630009",-17.35,-17.97,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"744","AZ","Glutamate","Female","Control",30.83,"23630009",-31.51,-18.08,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"745","AZ","Glutamate","Female","Control",30.92,"23630009",-40.55,-13.69,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"746","AZ","Glutamate","Female","Control",31,"23630009",-28.22,-23.95,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"747","AZ","Glutamate","Female","Control",31.08,"23630009",-30.48,-21.32,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"748","AZ","Glutamate","Female","Control",31.17,"23630009",-27.39,-26.78,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"749","AZ","Glutamate","Female","Control",31.25,"23630009",-10.23,-12.06,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"750","AZ","Glutamate","Female","Control",31.33,"23630009",-19.11,-1.41,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"751","AZ","Glutamate","Female","Control",31.42,"23630009",-28.43,-18.05,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"752","AZ","Glutamate","Female","Control",31.5,"23630009",-38.71,-21.01,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"753","AZ","Glutamate","Female","Control",31.58,"23630009",-16.54,-18.37,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"754","AZ","Glutamate","Female","Control",31.67,"23630009",-26.13,-12.09,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"755","AZ","Glutamate","Female","Control",31.75,"23630009",-26.98,-14.77,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"756","AZ","Glutamate","Female","Control",31.83,"23630009",-31.06,-18.25,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"757","AZ","Glutamate","Female","Control",31.92,"23630010",-25.17,-21.51,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"758","AZ","Glutamate","Female","Control",32,"23630010",-27.14,-21.04,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"759","AZ","Glutamate","Female","Control",32.08,"23630010",-27.31,-15.72,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"760","AZ","Glutamate","Female","Control",32.17,"23630010",-41.85,-14.99,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"761","AZ","Glutamate","Female","Control",32.25,"23630010",-32.25,-20.05,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"762","AZ","Glutamate","Female","Control",32.33,"23630010",-28.86,-12.38,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"763","AZ","Glutamate","Female","Control",32.42,"23630010",-33.8,-22.82,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"764","AZ","Glutamate","Female","Control",32.5,"23630010",-30.03,-16.6,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"765","AZ","Glutamate","Female","Control",32.58,"23630010",-33.38,-22.4,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"766","AZ","Glutamate","Female","Control",32.67,"23630010",-23.27,-14.12,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"767","AZ","Glutamate","Female","Control",32.75,"23630010",-19.61,-28.16,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"768","AZ","Glutamate","Female","Control",32.83,"23630010",-29.43,-23.32,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"769","AZ","Glutamate","Female","Control",32.92,"23630010",-27.11,-17.96,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"770","AZ","Glutamate","Female","Control",33,"23630010",-27,-22.12,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"771","AZ","Glutamate","Female","Control",33.08,"23630010",-31.17,-16.52,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"772","AZ","Glutamate","Female","Control",33.17,"23630010",-34.61,-18.13,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"773","AZ","Glutamate","Female","Control",33.25,"23630010",-20.78,-15.29,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"774","AZ","Glutamate","Female","Control",33.33,"23630010",-27.23,-9.53,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"775","AZ","Glutamate","Female","Control",33.42,"23630010",-30.38,-13.29,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"776","AZ","Glutamate","Female","Control",33.5,"23630010",-20,-15.11,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"777","AZ","Glutamate","Female","Control",33.58,"23630010",-13.82,-15.04,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"778","AZ","Glutamate","Female","Control",33.67,"23630010",-30.22,-22.29,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"779","AZ","Glutamate","Female","Control",33.75,"23630010",-25.05,-18.94,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"780","AZ","Glutamate","Female","Control",33.83,"23630010",-24.04,-17.33,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"781","AZ","Glutamate","Female","Control",33.92,"23630010",-10.57,-9.96,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"782","AZ","Glutamate","Female","Control",34,"23630010",-28.96,-22.25,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"783","AZ","Glutamate","Female","Control",34.08,"23630010",-24.98,-31.08,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"784","AZ","Glutamate","Female","Control",34.17,"23630010",-33.61,-11.03,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"785","AZ","Glutamate","Female","Control",34.25,"23630010",-21.91,-18.86,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"786","AZ","Glutamate","Female","Control",34.33,"23630010",-26.03,-18.7,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"787","AZ","Glutamate","Female","Control",34.42,"23630010",-21.95,-57.96,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"788","AZ","Glutamate","Female","Control",34.5,"23630010",-26.64,-13.21,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"789","AZ","Glutamate","Female","Control",34.58,"23630010",-20.84,-15.35,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"790","AZ","Glutamate","Female","Control",34.67,"23630010",-28.45,-13.81,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"791","AZ","Glutamate","Female","Control",34.75,"23630010",-23.76,-19.49,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"792","AZ","Glutamate","Female","Control",34.83,"23630010",-29.56,-22.85,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"793","AZ","Glutamate","Female","Control",34.92,"23630010",-26.23,-9.14,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"794","AZ","Glutamate","Female","Control",35,"23630010",-20.66,-13.33,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"795","AZ","Glutamate","Female","Control",35.08,"23630010",-32,-15.52,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"796","AZ","Glutamate","Female","Control",35.17,"23630010",-15.63,-16.85,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
"797","AZ","Glutamate","Female","Control",35.25,"23630010",-25.59,-16.44,352.618,331.7375,32,21,2,"21.1.1",NA,0,"no","2.5, 2.5, 2.6, 2.6, 2.9, 2.6, 2.6, 2.6, 2.7"
