"letter","synapses","sex","treatment","time","ID","P1","P2","X","Y","age","animal","category","cell","r_a"
"BT","Glutamate","Male","HNMPA",0,"23719006",-70.49560547,-39.36767578,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",0.083333333,"23719006",-69.58007813,-26.24511719,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",0.166666667,"23719006",-113.2523422,-31.46522903,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",0.25,"23719006",-55.40546799,-107.8956985,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",0.333333333,"23719006",-114.2080231,-45.23829269,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",0.416666667,"23719006",-100.3707047,-16.14219284,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",0.5,"23719006",-73.50720978,-27.12048912,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",0.583333333,"23719006",-40.92567825,-14.0702095,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",0.666666667,"23719006",-101.7600632,-38.28349686,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",0.75,"23719006",-27.02411842,-46.55537033,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",0.833333333,"23719006",-12.97800159,-33.72995377,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",0.916666667,"23719006",-74.69578552,-10.60887432,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",1,"23719006",-82.50186157,-25.73916817,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",1.083333333,"23719006",-55.39743423,-22.43845177,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",1.166666667,"23719006",-95.91353607,-23.28170013,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",1.25,"23719006",-24.46224785,-31.17611504,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",1.333333333,"23719006",-9.845934868,-44.63597488,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",1.416666667,"23719006",-38.69307709,-99.11788177,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",1.5,"23719006",-87.6577301,-36.38819504,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",1.583333333,"23719006",-64.8819809,-50.23353958,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",1.666666667,"23719006",-97.1342392,-23.8920517,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",1.75,"23719006",-36.35607147,-28.42150307,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",1.833333333,"23719006",-70.66425323,-49.30195236,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",1.916666667,"23719006",-64.60089111,-35.30401993,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",2,"23719006",-77.71542358,-56.3531189,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",2.083333333,"23719006",-29.37718391,-27.54612923,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",2.166666667,"23719006",-78.18924713,-17.15409088,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",2.25,"23719006",-12.66479492,-50.5065918,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",2.333333333,"23719006",-39.88165665,-10.58478069,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",2.416666667,"23719006",-57.58185196,-8.753726006,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",2.5,"23719006",-98.67617798,-25.43399239,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",2.583333333,"23719006",-61.66960144,-14.67253017,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",2.666666667,"23719006",-69.53189087,-10.93814278,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",2.75,"23719006",-66.35163879,-20.57527161,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",2.833333333,"23719006",-57.77459335,-14.43963337,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",2.916666667,"23719006",-9.540759087,-40.05833817,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",3,"23719006",-51.26150131,-42.71657944,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",3.083333333,"23719006",-30.35695839,-51.10891342,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",3.166666667,"23719006",-11.13088512,-63.01076889,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",3.25,"23719006",-58.60177994,-9.163304329,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",3.333333333,"23719006",-36.57290649,-10.93814278,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",3.416666667,"23719006",-15.6041193,-10.11095524,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",3.5,"23719006",-30.90306282,-29.07200813,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",3.583333333,"23719006",-11.64486504,-11.03451347,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",3.666666667,"23719006",-78.07681274,-18.26236153,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",3.75,"23719006",-59.77429962,-9.11511898,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",3.833333333,"23719006",-30.96730995,-36.46047592,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",3.916666667,"23719006",-33.66570663,-12.3034029,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",4,"23719006",-11.1549778,-7.492868423,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",4.083333333,"23719006",-43.26268387,-33.49705887,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",4.166666667,"23719006",-64.08691406,-18.92089844,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",4.25,"23719006",-60.25615311,-14.47978783,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",4.333333333,"23719006",-12.52826881,-11.91791725,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",4.416666667,"23719006",-41.88939285,-38.22728348,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",4.5,"23719006",-12.81738281,-12.20703125,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",4.583333333,"23719006",-42.11425781,-29.90722656,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",4.666666667,"23719006",-37.95423126,-9.878058434,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",4.75,"23719006",-23.55475235,-12.56842327,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",4.833333333,"23719006",-31.24839401,-9.886089325,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",4.916666667,"23719006",-9.870027542,-12.31143379,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",5,"23719008",-47.27815247,-22.86408997,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",5.083333333,"23719008",-22.07705879,-11.70108223,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",5.166666667,"23719008",-31.48932266,-10.73736858,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",5.25,"23719008",-5.942896843,-18.7602787,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",5.333333333,"23719008",-7.653487206,-35.11930847,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",5.416666667,"23719008",-3.613923788,-28.02798653,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",5.5,"23719008",-18.02143288,-14.3593235,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",5.583333333,"23719008",-5.075555325,-11.17907047,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",5.666666667,"23719008",-6.585371971,-13.90959072,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",5.75,"23719008",-12.34355736,-14.78496361,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",5.833333333,"23719008",-5.750154018,-8.191560745,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",5.916666667,"23719008",-7.573177814,-24.66302109,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",6,"23719008",-6.545217514,-8.376272202,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",6.083333333,"23719008",-5.991082668,-9.042840004,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",6.166666667,"23719008",-7.316187859,-26.23708534,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",6.25,"23719008",-4.979183674,-11.08269978,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",6.333333333,"23719008",-5.718030453,-8.159436226,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",6.416666667,"23719008",-6.28019619,-11.77336025,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",6.5,"23719008",-9.082995415,-12.13475323,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",6.583333333,"23719008",-24.97622871,-42.06607056,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",6.666666667,"23719008",-5.950927734,-10.83374023,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",6.75,"23719008",-5.485133171,-21.9646244,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",6.833333333,"23719008",-9.741532326,-14.01399326,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",6.916666667,"23719008",-6.545217514,-10.20732689,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",7,"23719009",-10.75343037,-8.922375679,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",7.083333333,"23719009",-11.17907047,-9.958367348,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",7.166666667,"23719009",-11.09876156,-8.657355309,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",7.25,"23719009",-10.13504791,-8.914344788,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",7.333333333,"23719009",-10.09489346,-7.043135643,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",7.416666667,"23719009",-10.08686256,-10.08686256,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",7.5,"23719009",-9.605006218,-9.605006218,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",7.583333333,"23719009",-10.94617367,-7.894415379,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",7.666666667,"23719009",-12.22309303,-13.44379616,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",7.75,"23719009",-9.452418327,-10.06276989,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",7.833333333,"23719009",-11.07466888,-9.243614197,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",7.916666667,"23719009",-10.632967,-8.801912308,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",8,"23719009",-10.84177113,-8.400364876,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",8.083333333,"23719009",-39.69694519,-9.789717674,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",8.166666667,"23719009",-8.464612007,-8.464612007,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",8.25,"23719009",-9.532727242,-6.480969906,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",8.333333333,"23719009",-10.99435902,-11.60471058,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",8.416666667,"23719009",-10.04670811,-8.826004982,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",8.5,"23719009",-11.00238991,-7.340280533,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",8.583333333,"23719009",-9.805779457,-9.805779457,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",8.666666667,"23719009",-10.27960491,-7.227847576,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",8.75,"23719009",-7.428620815,-6.20791769,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",8.833333333,"23719009",-10.04670811,-11.87776279,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",8.916666667,"23719009",-19.51518822,-6.697805405,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",9,"23719009",-8.689478874,-8.079127312,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",9.083333333,"23719009",-9.540759087,-7.709703922,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",9.166666667,"23719009",-8.729633331,-7.508930206,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",9.25,"23719009",-8.809943199,-6.978888035,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",9.333333333,"23719009",-10.4321928,-8.601138115,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",9.416666667,"23719009",-10.67312145,-9.452418327,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",9.5,"23719009",-12.2552166,-9.203458786,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",9.583333333,"23719009",-10.97829723,-9.757594109,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",9.666666667,"23719009",-9.677284241,-8.456581116,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",9.75,"23719009",-10.98632813,-7.934570313,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",9.833333333,"23719009",-9.291799545,-8.07109642,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",9.916666667,"23719009",-12.2552166,-14.08627129,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",10,"23719009",-10.96223545,-9.131180763,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",10.08333333,"23719009",-6.513093472,-5.292390347,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",10.16666667,"23719009",-9.243614197,-8.022911072,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",10.25,"23719009",-10.83374023,-16.93725586,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",10.33333333,"23719009",-11.14694691,-12.36765003,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",10.41666667,"23719009",-8.055034637,-11.10679245,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",10.5,"23719009",1.292981625,4.344739437,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",10.58333333,"23719009",-9.147242546,-12.19900036,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",10.66666667,"23719009",-9.974429131,-5.70196867,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",10.75,"23719009",-20.20584869,-4.947060108,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",10.83333333,"23719009",-10.27157402,-9.050870895,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",10.91666667,"23719009",-10.53659534,-8.095189095,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",11,"23719009",-15.48365498,-7.54908514,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",11.08333333,"23719009",-10.96223545,-10.96223545,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",11.16666667,"23719009",-11.0104208,-14.67253017,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",11.25,"23719009",-10.13504791,-8.914344788,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",11.33333333,"23719009",-7.605301857,-8.215653419,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",11.41666667,"23719009",-8.12731266,-6.29625845,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",11.5,"23719009",-9.452418327,-8.842066765,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",11.58333333,"23719009",-11.1549778,-10.54462624,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",11.66666667,"23719009",-10.5767498,-8.135343552,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",11.75,"23719009",-10.42416191,-7.982756138,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",11.83333333,"23719009",-12.38371181,-10.55265713,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",11.91666667,"23719009",-10.23945045,-16.95331764,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",12,"23719010",-2.409282446,-15.83701706,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",12.08333333,"23719010",-3.99940896,-11.32362747,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",12.16666667,"23719010",-13.1145277,-19.82839394,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",12.25,"23719010",-6.44884634,-13.77306461,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",12.33333333,"23719010",-7.051166534,-15.59608841,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",12.41666667,"23719010",-4.031532764,-13.79715729,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",12.5,"23719010",-3.47739768,-42.53989792,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",12.58333333,"23719010",-6.529155731,-29.11216354,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",12.66666667,"23719010",-8.440519333,-14.54403496,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",12.75,"23719010",-7.195723534,-18.79240417,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",12.83333333,"23719010",-5.677875519,-11.17103958,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",12.91666667,"23719010",-8.432488441,-25.52233315,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",13,"23719010",-7.436651707,-26.35754967,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",13.08333333,"23719010",-5.059493065,-34.96672058,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",13.16666667,"23719010",-4.858719826,-37.81770325,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",13.25,"23719010",-0.305175781,-19.22607422,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",13.33333333,"23719010",-3.662109375,-16.47949219,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",13.41666667,"23719010",-8.255807877,-13.13862038,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",13.5,"23719010",-11.55652523,-20.71179771,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",13.58333333,"23719010",-10.24748135,-28.55802917,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",13.66666667,"23719010",-5.565442562,-13.5000124,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",13.75,"23719010",-6.424753189,-14.96967506,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",13.83333333,"23719010",-26.01222038,-16.24659538,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",13.91666667,"23719010",-4.43307972,-14.19870472,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",14,"23719010",-5.043431282,-16.02976036,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",14.08333333,"23719010",-7.854260921,-18.23023796,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",14.16666667,"23719010",-25.43399239,-16.27871895,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",14.25,"23719010",-7.854260921,-27.3855114,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",14.33333333,"23719010",-4.890843391,-18.31857872,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",14.41666667,"23719010",-4.818564892,-13.36348724,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",14.5,"23719010",-21.12940788,-21.12940788,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",14.58333333,"23719010",-6.071392059,-39.640728,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",14.66666667,"23719010",-8.496736526,-13.37954903,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",14.75,"23719010",-5.019338608,-14.78496361,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",14.83333333,"23719010",-19.7641468,-16.10203743,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",14.91666667,"23719010",-3.654078484,-14.64040661,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",15,"23719010",-6.906610012,-22.16539955,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",15.08333333,"23719010",-7.412559032,-22.67134857,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",15.16666667,"23719010",-3.726356983,-37.90604401,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",15.25,"23719010",-5.70196867,-17.29864883,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",15.33333333,"23719010",-5.573473454,-16.5598011,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",15.41666667,"23719010",-5.091617107,-33.77814102,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",15.5,"23719010",-34.07528687,-49.94442749,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",15.58333333,"23719010",-5.163895607,-27.1365509,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",15.66666667,"23719010",-5.886680126,-24.19722748,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",15.75,"23719010",-4.601729393,-15.58805752,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",15.83333333,"23719010",-4.143965721,-13.29923916,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",15.91666667,"23719010",-25.93190956,-21.65944862,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",16,"23719010",-5.677875519,-13.61244583,387.1925,586.98375,37,30,2,"30.2.1",NA
"BT","Glutamate","Male","HNMPA",16.08333333,"23719010",-5.147833347,-13.6927557,387.1925,586.98375,37,30,2,"30.2.1",NA
